# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -2579 1 463 2082 1455905 6 22x22/preferences/window-duplicate.png
DUPTYPE_FIRST_OCCURRENCE 839 1 468 2082 1454026 5 16x16/actions/filename-comment-amarok.png
DUPTYPE_WITHIN_SAME_TREE -839 2 468 2082 1457654 5 16x16/actions/symbolic/comment-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3344 1 484 2082 1457038 7 24x24/status/network-wireless-100.png
DUPTYPE_WITHIN_SAME_TREE -3344 1 484 2082 1457017 7 24x24/status/network-wireless-on.png
DUPTYPE_WITHIN_SAME_TREE -3344 1 484 2082 1457031 7 24x24/status/network-wireless-signal-excellent.png
DUPTYPE_WITHIN_SAME_TREE -3344 1 484 2082 1457024 7 24x24/status/network-wireless-connected-100.png
DUPTYPE_WITHIN_SAME_TREE -3344 1 484 2082 1457018 7 24x24/status/nm-nm-signal-100.png
DUPTYPE_WITHIN_SAME_TREE -3344 2 484 2082 1457930 7 24x24/status/symbolic/network-wireless-signal-excellent-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3352 1 489 2082 1457042 7 24x24/status/network-wireless-80.png
DUPTYPE_WITHIN_SAME_TREE -3352 1 489 2082 1457015 7 24x24/status/network-wireless-signal-good.png
DUPTYPE_WITHIN_SAME_TREE -3352 1 489 2082 1457010 7 24x24/status/network-wireless-connected-75.png
DUPTYPE_WITHIN_SAME_TREE -3352 2 489 2082 1457923 7 24x24/status/symbolic/network-wireless-signal-good-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3352 1 489 2082 1457020 7 24x24/status/nm-nm-signal-75.png
DUPTYPE_FIRST_OCCURRENCE 1004 1 489 2082 1453967 5 16x16/actions/media-repeat-single.png
DUPTYPE_WITHIN_SAME_TREE -1004 1 489 2082 1454021 5 16x16/actions/media-repeat-track-amarok.png
DUPTYPE_FIRST_OCCURRENCE 2247 1 491 2082 1456935 6 22x22/actions/format-justify-center.png
DUPTYPE_WITHIN_SAME_TREE -2247 2 491 2082 1457985 6 22x22/actions/symbolic/format-justify-center-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2277 1 493 2082 1456764 6 22x22/actions/go-jump.png
DUPTYPE_WITHIN_SAME_TREE -2277 2 493 2082 1458019 6 22x22/actions/symbolic/go-jump-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2458 1 509 2082 1456481 6 22x22/actions/sort-name.png
DUPTYPE_WITHIN_SAME_TREE -2458 1 509 2082 1456877 6 22x22/actions/view-sort-ascending.png
DUPTYPE_WITHIN_SAME_TREE -2458 2 509 2082 1458037 6 22x22/actions/symbolic/view-sort-ascending-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2458 1 509 2082 1456817 6 22x22/actions/view-sort-ascending-name.png
DUPTYPE_WITHIN_SAME_TREE -2458 1 509 2082 1456829 6 22x22/actions/view-sort.png
DUPTYPE_FIRST_OCCURRENCE 2568 1 516 2082 1456940 6 22x22/actions/view-sort-descending.png
DUPTYPE_WITHIN_SAME_TREE -2568 2 516 2082 1458016 6 22x22/actions/symbolic/view-sort-descending-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1597 1 521 2082 1453825 5 16x16/mimetypes/application-vnd.oasis.opendocument.spreadsheet.png
DUPTYPE_WITHIN_SAME_TREE -1597 1 521 2082 1453788 5 16x16/mimetypes/libreoffice-oasis-spreadsheet.png
DUPTYPE_WITHIN_SAME_TREE -1597 1 521 2082 1453725 5 16x16/mimetypes/x-office-spreadsheet.png
DUPTYPE_FIRST_OCCURRENCE 2832 1 522 2082 1456349 6 22x22/devices/input-touchpad.png
DUPTYPE_WITHIN_SAME_TREE -2832 1 522 2082 1455947 6 22x22/preferences/preferences-desktop-touchpad.png
DUPTYPE_WITHIN_SAME_TREE -2832 2 522 2082 1457881 6 22x22/devices/symbolic/input-touchpad-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1479 1 524 2082 1453627 5 16x16/apps/system-file-manager.png
DUPTYPE_WITHIN_SAME_TREE -1479 2 524 2082 1457479 5 16x16/places/symbolic/folder-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1479 2 524 2082 1457483 5 16x16/places/symbolic/folder-documents-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1479 2 524 2082 1457489 5 16x16/places/symbolic/folder-download-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1479 1 524 2082 1453901 5 16x16/places/folder-download.png
DUPTYPE_WITHIN_SAME_TREE -1479 1 524 2082 1453809 5 16x16/mimetypes/inode-directory.png
DUPTYPE_WITHIN_SAME_TREE -1479 1 524 2082 1453880 5 16x16/places/folder.png
DUPTYPE_WITHIN_SAME_TREE -1479 1 524 2082 1453889 5 16x16/places/folder-documents.png
DUPTYPE_FIRST_OCCURRENCE 738 1 525 2082 1454054 5 16x16/actions/color-fill.png
DUPTYPE_WITHIN_SAME_TREE -738 1 525 2082 1454146 5 16x16/actions/format-fill-color.png
DUPTYPE_WITHIN_SAME_TREE -738 1 525 2082 1454008 5 16x16/actions/fill-color.png
DUPTYPE_WITHIN_SAME_TREE -738 1 525 2082 1454176 5 16x16/actions/dialog-fill-and-stroke.png
DUPTYPE_FIRST_OCCURRENCE 2226 1 526 2082 1456756 6 22x22/actions/favorite-genres-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2226 1 526 2082 1456567 6 22x22/actions/filename-genre-amarok.png
DUPTYPE_FIRST_OCCURRENCE 1030 1 529 2082 1453950 5 16x16/actions/object-flip-horizontal.png
DUPTYPE_WITHIN_SAME_TREE -1030 2 529 2082 1457586 5 16x16/actions/symbolic/object-flip-horizontal-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1136 1 533 2082 1454368 5 16x16/actions/tools-check-spelling.png
DUPTYPE_WITHIN_SAME_TREE -1136 2 533 2082 1457596 5 16x16/actions/symbolic/tools-check-spelling-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 969 1 536 2082 1454041 5 16x16/actions/mail-mark-unread.png
DUPTYPE_WITHIN_SAME_TREE -969 2 536 2082 1457520 5 16x16/status/symbolic/mail-unread-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -969 1 536 2082 1454178 5 16x16/actions/mail-unread.png
DUPTYPE_FIRST_OCCURRENCE 2156 1 551 2082 1456818 6 22x22/actions/dialog-filters.png
DUPTYPE_WITHIN_SAME_TREE -2156 1 551 2082 1456444 6 22x22/actions/gnumeric-autofilter.png
DUPTYPE_WITHIN_SAME_TREE -2156 2 551 2082 1458034 6 22x22/actions/symbolic/filter-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2156 1 551 2082 1456416 6 22x22/actions/view-filter.png
DUPTYPE_FIRST_OCCURRENCE 2101 1 554 2082 1456813 6 22x22/actions/appointment-new.png
DUPTYPE_WITHIN_SAME_TREE -2101 2 554 2082 1457936 6 22x22/actions/symbolic/appointment-new-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 966 1 554 2082 1453987 5 16x16/actions/mail-mark-notjunk.png
DUPTYPE_WITHIN_SAME_TREE -966 1 554 2082 1453555 5 16x16/apps/running.png
DUPTYPE_FIRST_OCCURRENCE 979 1 559 2082 1454369 5 16x16/actions/mail-sent.png
DUPTYPE_WITHIN_SAME_TREE -979 2 559 2082 1457577 5 16x16/actions/symbolic/mail-sent-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -979 1 559 2082 1453862 5 16x16/places/mail-folder-sent.png
DUPTYPE_FIRST_OCCURRENCE 1031 1 560 2082 1454168 5 16x16/actions/object-flip-vertical.png
DUPTYPE_WITHIN_SAME_TREE -1031 2 560 2082 1457578 5 16x16/actions/symbolic/object-flip-vertical-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2916 1 561 2082 1456316 6 22x22/mimetypes/application-x-zerosize.png
DUPTYPE_WITHIN_SAME_TREE -2916 1 561 2082 1456234 6 22x22/mimetypes/none.png
DUPTYPE_WITHIN_SAME_TREE -2916 1 561 2082 1456307 6 22x22/mimetypes/text-x-katefilelist.png
DUPTYPE_FIRST_OCCURRENCE 2590 1 568 2082 1456862 6 22x22/applets/empty.png
DUPTYPE_WITHIN_SAME_TREE -2590 1 568 2082 1456254 6 22x22/mimetypes/unknown.png
DUPTYPE_FIRST_OCCURRENCE 962 1 568 2082 1454127 5 16x16/actions/mail-attachment.png
DUPTYPE_WITHIN_SAME_TREE -962 2 568 2082 1457523 5 16x16/status/symbolic/mail-attachment-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1067 1 568 2082 1454340 5 16x16/actions/quickwizard.png
DUPTYPE_WITHIN_SAME_TREE -1067 1 568 2082 1454011 5 16x16/actions/tools-wizard.png
DUPTYPE_FIRST_OCCURRENCE 1713 1 572 2082 1453872 5 16x16/places/folder-bookmark.png
DUPTYPE_WITHIN_SAME_TREE -1713 1 572 2082 1453877 5 16x16/places/folder-favorites.png
DUPTYPE_FIRST_OCCURRENCE 3102 1 574 2082 1456856 6 22x22/status/dialog-password.png
DUPTYPE_WITHIN_SAME_TREE -3102 2 574 2082 1457908 6 22x22/status/symbolic/security-high-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3102 1 574 2082 1456835 6 22x22/status/security-high.png
DUPTYPE_FIRST_OCCURRENCE 1589 1 575 2082 1453795 5 16x16/mimetypes/application-octet-stream.png
DUPTYPE_WITHIN_SAME_TREE -1589 1 575 2082 1453789 5 16x16/mimetypes/application-x-sharedlib.png
DUPTYPE_FIRST_OCCURRENCE 2829 1 576 2082 1456356 6 22x22/devices/input-keyboard.png
DUPTYPE_WITHIN_SAME_TREE -2829 2 576 2082 1457880 6 22x22/devices/symbolic/input-keyboard-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 825 1 579 2082 1454104 5 16x16/actions/edit-undo.png
DUPTYPE_WITHIN_SAME_TREE -825 2 579 2082 1457650 5 16x16/actions/symbolic/edit-undo-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1189 1 581 2082 1454357 5 16x16/actions/view-media-track.png
DUPTYPE_WITHIN_SAME_TREE -1189 2 581 2082 1457463 5 16x16/apps/symbolic/org.gnome.Settings-notifications-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1189 1 581 2082 1453423 5 16x16/preferences/preferences-desktop-notification.png
DUPTYPE_FIRST_OCCURRENCE 4152 1 584 2082 1452999 9 32x32/devices/cpu.png
DUPTYPE_WITHIN_SAME_TREE -4152 1 584 2082 1452300 9 32x32/preferences/preferences-system-performance.png
DUPTYPE_WITHIN_SAME_TREE -4152 1 584 2082 1452327 9 32x32/preferences/preferences-devices-cpu.png
DUPTYPE_FIRST_OCCURRENCE 3838 1 586 2082 1452774 9 32x32/actions/window-duplicate.png
DUPTYPE_WITHIN_SAME_TREE -3838 1 586 2082 1452255 9 32x32/preferences/window-duplicate.png
DUPTYPE_FIRST_OCCURRENCE 1015 1 587 2082 1454128 5 16x16/actions/menu_new.png
DUPTYPE_WITHIN_SAME_TREE -1015 1 587 2082 1453429 5 16x16/preferences/preferences-desktop-menu-edit.png
DUPTYPE_WITHIN_SAME_TREE -1015 1 587 2082 1453696 5 16x16/apps/kmenuedit.png
DUPTYPE_FIRST_OCCURRENCE 1720 1 587 2082 1453886 5 16x16/places/folder-image.png
DUPTYPE_WITHIN_SAME_TREE -1720 1 587 2082 1453888 5 16x16/places/folder-picture.png
DUPTYPE_WITHIN_SAME_TREE -1720 1 587 2082 1453892 5 16x16/places/folder-pictures.png
DUPTYPE_WITHIN_SAME_TREE -1720 1 587 2082 1453883 5 16x16/places/folder-images.png
DUPTYPE_WITHIN_SAME_TREE -1720 2 587 2082 1457492 5 16x16/places/symbolic/folder-pictures-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1592 1 596 2082 1453780 5 16x16/mimetypes/application-postscript.png
DUPTYPE_WITHIN_SAME_TREE -1592 1 596 2082 1453799 5 16x16/mimetypes/image-x-eps.png
DUPTYPE_FIRST_OCCURRENCE 740 1 596 2082 1453994 5 16x16/actions/color-picker.png
DUPTYPE_WITHIN_SAME_TREE -740 2 596 2082 1457570 5 16x16/actions/symbolic/color-select-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -740 1 596 2082 1454378 5 16x16/actions/color-select.png
DUPTYPE_WITHIN_SAME_TREE -740 1 596 2082 1454249 5 16x16/actions/tool_color_picker.png
DUPTYPE_FIRST_OCCURRENCE 1177 1 596 2082 1453961 5 16x16/actions/view-grid.png
DUPTYPE_WITHIN_SAME_TREE -1177 2 596 2082 1457617 5 16x16/actions/symbolic/view-grid-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1182 1 597 2082 1454391 5 16x16/actions/view-list-details.png
DUPTYPE_WITHIN_SAME_TREE -1182 2 597 2082 1457537 5 16x16/actions/symbolic/view-list-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1182 1 597 2082 1453970 5 16x16/actions/view-list.png
DUPTYPE_FIRST_OCCURRENCE 813 1 599 2082 1454098 5 16x16/actions/edit-select-all.png
DUPTYPE_WITHIN_SAME_TREE -813 2 599 2082 1457635 5 16x16/actions/symbolic/edit-select-all-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1631 1 601 2082 1453706 5 16x16/mimetypes/application-x-ruby.png
DUPTYPE_WITHIN_SAME_TREE -1631 1 601 2082 1453810 5 16x16/mimetypes/text-plain.png
DUPTYPE_WITHIN_SAME_TREE -1631 1 601 2082 1453794 5 16x16/mimetypes/text-sgml.png
DUPTYPE_WITHIN_SAME_TREE -1631 1 601 2082 1453710 5 16x16/mimetypes/text-x-generic.png
DUPTYPE_WITHIN_SAME_TREE -1631 1 601 2082 1453782 5 16x16/mimetypes/text-css.png
DUPTYPE_FIRST_OCCURRENCE 725 1 603 2082 1454074 5 16x16/actions/call-start.png
DUPTYPE_WITHIN_SAME_TREE -725 2 603 2082 1457627 5 16x16/actions/symbolic/call-start-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2153 1 603 2082 1456538 6 22x22/actions/dialog-cancel.png
DUPTYPE_WITHIN_SAME_TREE -2153 1 603 2082 1456184 6 22x22/apps/waiting.png
DUPTYPE_FIRST_OCCURRENCE 1734 1 605 2082 1453887 5 16x16/places/folder-video.png
DUPTYPE_WITHIN_SAME_TREE -1734 2 605 2082 1457482 5 16x16/places/symbolic/folder-videos-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1734 1 605 2082 1453866 5 16x16/places/folder-videos.png
DUPTYPE_FIRST_OCCURRENCE 1185 1 609 2082 1454166 5 16x16/actions/view-list-tree.png
DUPTYPE_WITHIN_SAME_TREE -1185 1 609 2082 1453968 5 16x16/actions/view-process-tree.png
DUPTYPE_WITHIN_SAME_TREE -1185 1 609 2082 1454437 5 16x16/actions/view-process-all-tree.png
DUPTYPE_FIRST_OCCURRENCE 1178 1 610 2082 1454424 5 16x16/actions/view-group.png
DUPTYPE_WITHIN_SAME_TREE -1178 1 610 2082 1454399 5 16x16/actions/view-list-icons.png
DUPTYPE_FIRST_OCCURRENCE 3611 1 612 2082 1453055 9 32x32/actions/label-amarok.png
DUPTYPE_WITHIN_SAME_TREE -3611 2 612 2082 1457385 9 32x32/actions/symbolic/tag-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3611 1 612 2082 1452879 9 32x32/actions/tag.png
DUPTYPE_FIRST_OCCURRENCE 1747 1 613 2082 1453884 5 16x16/places/user-bookmarks.png
DUPTYPE_WITHIN_SAME_TREE -1747 2 613 2082 1457531 5 16x16/actions/symbolic/ephy-starred-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1747 2 613 2082 1457528 5 16x16/status/symbolic/starred-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1747 1 613 2082 1454314 5 16x16/status/starred.png
DUPTYPE_WITHIN_SAME_TREE -1747 2 613 2082 1457484 5 16x16/places/symbolic/user-bookmarks-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 751 1 614 2082 1454108 5 16x16/actions/curve-connector.png
DUPTYPE_OUTSIDE_TREE -751 1 614 2082 1456999 7 24x24/actions/curve-connector.png
DUPTYPE_FIRST_OCCURRENCE 2536 1 615 2082 1456423 6 22x22/actions/view-grid.png
DUPTYPE_WITHIN_SAME_TREE -2536 1 615 2082 1456926 6 22x22/actions/view-group.png
DUPTYPE_WITHIN_SAME_TREE -2536 2 615 2082 1458013 6 22x22/actions/symbolic/view-grid-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2385 1 617 2082 1456428 6 22x22/actions/media-repeat-single.png
DUPTYPE_WITHIN_SAME_TREE -2385 1 617 2082 1456482 6 22x22/actions/media-repeat-track-amarok.png
DUPTYPE_FIRST_OCCURRENCE 811 1 620 2082 1454033 5 16x16/actions/edit-redo.png
DUPTYPE_WITHIN_SAME_TREE -811 2 620 2082 1457542 5 16x16/actions/symbolic/edit-redo-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3467 1 621 2082 1452933 9 32x32/actions/document-duplicate.png
DUPTYPE_WITHIN_SAME_TREE -3467 2 621 2082 1457360 9 32x32/actions/symbolic/edit-copy-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3467 1 621 2082 1452764 9 32x32/actions/edit-copy.png
DUPTYPE_WITHIN_SAME_TREE -3467 2 621 2082 1457414 9 32x32/actions/symbolic/edit-move-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3467 1 621 2082 1453153 9 32x32/actions/edit-move.png
DUPTYPE_WITHIN_SAME_TREE -3467 1 621 2082 1453214 9 32x32/actions/edit-duplicate.png
DUPTYPE_FIRST_OCCURRENCE 2251 1 622 2082 1456380 6 22x22/actions/format-list-ordered.png
DUPTYPE_WITHIN_SAME_TREE -2251 1 622 2082 1456445 6 22x22/actions/media-standard-track-progression-amarok.png
DUPTYPE_FIRST_OCCURRENCE 1699 1 624 2082 1453772 5 16x16/mimetypes/video-x-generic.png
DUPTYPE_WITHIN_SAME_TREE -1699 1 624 2082 1453749 5 16x16/mimetypes/video-x-msvideo.png
DUPTYPE_WITHIN_SAME_TREE -1699 1 624 2082 1453786 5 16x16/mimetypes/video-x-ms-wmv.png
DUPTYPE_WITHIN_SAME_TREE -1699 1 624 2082 1453713 5 16x16/mimetypes/video-x-ogm+ogg.png
DUPTYPE_FIRST_OCCURRENCE 2206 1 627 2082 1456491 6 22x22/actions/edit-redo.png
DUPTYPE_WITHIN_SAME_TREE -2206 2 627 2082 1457943 6 22x22/actions/symbolic/edit-redo-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2839 1 627 2082 1456347 6 22x22/devices/multimedia-player.png
DUPTYPE_WITHIN_SAME_TREE -2839 2 627 2082 1457876 6 22x22/devices/symbolic/multimedia-player-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1619 1 628 2082 1453757 5 16x16/mimetypes/application-x-java-archive.png
DUPTYPE_WITHIN_SAME_TREE -1619 1 628 2082 1453741 5 16x16/mimetypes/text-x-java.png
DUPTYPE_FIRST_OCCURRENCE 752 1 628 2082 1454288 5 16x16/actions/debug-run.png
DUPTYPE_WITHIN_SAME_TREE -752 1 628 2082 1454335 5 16x16/actions/run-build.png
DUPTYPE_FIRST_OCCURRENCE 793 1 629 2082 1454092 5 16x16/actions/draw-brush.png
DUPTYPE_WITHIN_SAME_TREE -793 1 629 2082 1454201 5 16x16/actions/tool_brush.png
DUPTYPE_WITHIN_SAME_TREE -793 1 629 2082 1454075 5 16x16/actions/games-config-theme.png
DUPTYPE_FIRST_OCCURRENCE 2218 1 629 2082 1456561 6 22x22/actions/edit-undo.png
DUPTYPE_WITHIN_SAME_TREE -2218 2 629 2082 1458044 6 22x22/actions/symbolic/edit-undo-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1226 1 629 2082 1453918 5 16x16/actions/window-new.png
DUPTYPE_WITHIN_SAME_TREE -1226 2 629 2082 1457611 5 16x16/actions/symbolic/window-new-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 694 1 634 2082 1453921 5 16x16/actions/amarok_artist.png
DUPTYPE_WITHIN_SAME_TREE -694 1 634 2082 1454225 5 16x16/actions/filename-artist-amarok.png
DUPTYPE_WITHIN_SAME_TREE -694 2 634 2082 1457467 5 16x16/apps/symbolic/org.gnome.Settings-microphone-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -694 1 634 2082 1454321 5 16x16/status/microphone-sensitivity-high.png
DUPTYPE_WITHIN_SAME_TREE -694 2 634 2082 1457524 5 16x16/status/symbolic/microphone-sensitivity-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2148 1 634 2082 1456789 6 22x22/actions/debug-run.png
DUPTYPE_WITHIN_SAME_TREE -2148 1 634 2082 1456812 6 22x22/actions/run-build.png
DUPTYPE_FIRST_OCCURRENCE 3543 1 635 2082 1453139 9 32x32/actions/format-number-percent.png
DUPTYPE_WITHIN_SAME_TREE -3543 1 635 2082 1453245 9 32x32/actions/percent.png
DUPTYPE_FIRST_OCCURRENCE 700 1 635 2082 1454354 5 16x16/actions/amarok_scripts.png
DUPTYPE_WITHIN_SAME_TREE -700 1 635 2082 1454263 5 16x16/actions/view-services-scripted-amarok.png
DUPTYPE_FIRST_OCCURRENCE 1598 1 645 2082 1453785 5 16x16/mimetypes/application-vnd.oasis.opendocument.text.png
DUPTYPE_WITHIN_SAME_TREE -1598 1 645 2082 1453760 5 16x16/mimetypes/libreoffice-oasis-text.png
DUPTYPE_FIRST_OCCURRENCE 2366 1 647 2082 1456927 6 22x22/actions/media-album-cover.png
DUPTYPE_WITHIN_SAME_TREE -2366 1 647 2082 1456872 6 22x22/actions/view-media-album-cover.png
DUPTYPE_WITHIN_SAME_TREE -2366 1 647 2082 1456201 6 22x22/apps/sound-juicer.png
DUPTYPE_WITHIN_SAME_TREE -2366 1 647 2082 1456367 6 22x22/devices/media-optical.png
DUPTYPE_WITHIN_SAME_TREE -2366 2 647 2082 1457887 6 22x22/devices/symbolic/media-optical-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 869 1 648 2082 1454154 5 16x16/actions/format-text-italic.png
DUPTYPE_WITHIN_SAME_TREE -869 2 648 2082 1457608 5 16x16/actions/symbolic/format-text-italic-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1612 1 651 2082 1453742 5 16x16/mimetypes/application-x-font-bdf.png
DUPTYPE_WITHIN_SAME_TREE -1612 1 651 2082 1453719 5 16x16/mimetypes/application-x-font-pcf.png
DUPTYPE_WITHIN_SAME_TREE -1612 1 651 2082 1453745 5 16x16/mimetypes/application-x-font-type1.png
DUPTYPE_WITHIN_SAME_TREE -1612 1 651 2082 1453813 5 16x16/mimetypes/application-x-gettext.png
DUPTYPE_FIRST_OCCURRENCE 1035 1 653 2082 1454436 5 16x16/actions/object-rotate-left.png
DUPTYPE_WITHIN_SAME_TREE -1035 2 653 2082 1457598 5 16x16/actions/symbolic/object-rotate-left-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1675 1 655 2082 1453752 5 16x16/mimetypes/text-enriched.png
DUPTYPE_WITHIN_SAME_TREE -1675 1 655 2082 1453732 5 16x16/mimetypes/text-markdown.png
DUPTYPE_WITHIN_SAME_TREE -1675 1 655 2082 1453753 5 16x16/mimetypes/text-rdf.png
DUPTYPE_WITHIN_SAME_TREE -1675 1 655 2082 1453744 5 16x16/mimetypes/text-rtf.png
DUPTYPE_FIRST_OCCURRENCE 1594 1 657 2082 1453764 5 16x16/mimetypes/application-vnd.oasis.opendocument.database.png
DUPTYPE_WITHIN_SAME_TREE -1594 1 657 2082 1453776 5 16x16/mimetypes/application-vnd.sqlite3.png
DUPTYPE_FIRST_OCCURRENCE 1542 1 657 2082 1453832 5 16x16/devices/camera-photo.png
DUPTYPE_WITHIN_SAME_TREE -1542 2 657 2082 1457508 5 16x16/devices/symbolic/camera-photo-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 848 1 658 2082 1454105 5 16x16/actions/flag.png
DUPTYPE_WITHIN_SAME_TREE -848 1 658 2082 1453993 5 16x16/actions/kstars_flag.png
DUPTYPE_WITHIN_SAME_TREE -848 1 658 2082 1454208 5 16x16/actions/services.png
DUPTYPE_WITHIN_SAME_TREE -848 1 658 2082 1454042 5 16x16/actions/view-calendar-holiday.png
DUPTYPE_FIRST_OCCURRENCE 3537 1 660 2082 1452766 9 32x32/actions/format-indent-less.png
DUPTYPE_WITHIN_SAME_TREE -3537 2 660 2082 1457370 9 32x32/actions/symbolic/format-indent-less-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 992 1 661 2082 1454132 5 16x16/actions/media-playlist-append.png
DUPTYPE_WITHIN_SAME_TREE -992 1 661 2082 1454124 5 16x16/actions/media-track-add-amarok.png
DUPTYPE_FIRST_OCCURRENCE 883 1 661 2082 1454013 5 16x16/actions/games-solve.png
DUPTYPE_WITHIN_SAME_TREE -883 1 661 2082 1453254 5 16x16/emblems/emblem-default.png
DUPTYPE_WITHIN_SAME_TREE -883 1 661 2082 1454326 5 16x16/status/dialog-positive.png
DUPTYPE_WITHIN_SAME_TREE -883 2 661 2082 1457448 5 16x16/emblems/symbolic/emblem-default-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3538 1 661 2082 1453231 9 32x32/actions/format-indent-more.png
DUPTYPE_WITHIN_SAME_TREE -3538 2 661 2082 1457437 9 32x32/actions/symbolic/format-indent-more-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2107 1 662 2082 1456823 6 22x22/actions/arrow-down.png
DUPTYPE_WITHIN_SAME_TREE -2107 1 662 2082 1456434 6 22x22/actions/expand.png
DUPTYPE_WITHIN_SAME_TREE -2107 2 662 2082 1458005 6 22x22/actions/symbolic/pan-down-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2107 1 662 2082 1456499 6 22x22/actions/pan-down.png
DUPTYPE_FIRST_OCCURRENCE 1633 1 662 2082 1453769 5 16x16/mimetypes/application-x-shellscript.png
DUPTYPE_WITHIN_SAME_TREE -1633 1 662 2082 1453756 5 16x16/mimetypes/text-x-script.png
DUPTYPE_FIRST_OCCURRENCE 999 1 662 2082 1454431 5 16x16/actions/media-record.png
DUPTYPE_WITHIN_SAME_TREE -999 2 662 2082 1457536 5 16x16/actions/symbolic/media-record-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 1066 1 663 2082 1454150 5 16x16/actions/quickopen.png
DUPTYPE_WITHIN_SAME_TREE -1066 2 663 2082 1457493 5 16x16/devices/symbolic/thunderbolt-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1066 1 663 2082 1454172 5 16x16/actions/view-form-action.png
DUPTYPE_FIRST_OCCURRENCE 3902 1 664 2082 1452436 9 32x32/apps/gv.png
DUPTYPE_WITHIN_SAME_TREE -3902 1 664 2082 1452726 9 32x32/apps/gv.xbm.png
DUPTYPE_FIRST_OCCURRENCE 1546 1 664 2082 1453859 5 16x16/devices/cups.png
DUPTYPE_WITHIN_SAME_TREE -1546 1 664 2082 1453841 5 16x16/devices/printer.png
DUPTYPE_WITHIN_SAME_TREE -1546 2 664 2082 1457502 5 16x16/devices/symbolic/printer-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -1546 1 664 2082 1453373 5 16x16/preferences/preferences-devices-printer.png
DUPTYPE_FIRST_OCCURRENCE 1725 1 666 2082 1453900 5 16x16/places/folder-open.png
DUPTYPE_WITHIN_SAME_TREE -1725 2 666 2082 1457513 5 16x16/status/symbolic/folder-open-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 765 1 666 2082 1454257 5 16x16/actions/dialog-scripts.png
DUPTYPE_WITHIN_SAME_TREE -765 1 666 2082 1453682 5 16x16/apps/org.gnome.Terminal.png
DUPTYPE_WITHIN_SAME_TREE -765 1 666 2082 1453681 5 16x16/apps/xterm.png
